Accession,g4_count,Genome Size,Taxa,Domain,G4 Density (per Mb),log10(Genome Size),log10(G4 count),log10(G4 Density),log10(Genome Size) binned
GCA_902989625.1,0.0,15637.0,viral,Virus,0.0,4.194153436165099,0.0,0.0,4
GCA_002598645.1,0.0,15630.0,viral,Virus,0.0,4.193958978019187,0.0,0.0,4
GCA_002598725.1,0.0,15630.0,viral,Virus,0.0,4.193958978019187,0.0,0.0,4
GCA_002598705.1,0.0,15630.0,viral,Virus,0.0,4.193958978019187,0.0,0.0,4
GCA_000925575.1,0.0,15624.0,viral,Virus,0.0,4.193792230279798,0.0,0.0,4
GCA_001443845.1,0.0,15618.0,viral,Virus,0.0,4.193625418492879,0.0,0.0,4
GCA_002670675.1,0.0,15615.0,viral,Virus,0.0,4.193541988566217,0.0,0.0,4
GCA_002670015.1,0.0,15615.0,viral,Virus,0.0,4.193541988566217,0.0,0.0,4
GCA_002669575.1,0.0,15615.0,viral,Virus,0.0,4.193541988566217,0.0,0.0,4
GCA_002670235.1,0.0,15615.0,viral,Virus,0.0,4.193541988566217,0.0,0.0,4
GCA_002670455.1,0.0,15615.0,viral,Virus,0.0,4.193541988566217,0.0,0.0,4
GCA_002669795.1,0.0,15615.0,viral,Virus,0.0,4.193541988566217,0.0,0.0,4
GCA_004772875.1,0.0,15611.0,viral,Virus,0.0,4.193430723726846,0.0,0.0,4
GCA_902988465.1,0.0,15611.0,viral,Virus,0.0,4.193430723726846,0.0,0.0,4
GCA_000860185.1,0.0,15603.0,viral,Virus,0.0,4.1932081084944945,0.0,0.0,4
GCF_000913155.1,0.0,15602.0,viral,Virus,0.0,4.193180273565345,0.0,0.0,4
GCA_000848705.1,0.0,15600.0,viral,Virus,0.0,4.193124598354461,0.0,0.0,4
GCA_029971235.1,0.0,15578.0,viral,Virus,0.0,4.192511699503501,0.0,0.0,4
GCA_023170435.1,0.0,15570.0,viral,Virus,0.0,4.19228861256812,0.0,0.0,4
GCA_027573425.1,0.0,15557.0,viral,Virus,0.0,4.191925851711436,0.0,0.0,4
GCA_029971205.1,0.0,15545.0,viral,Virus,0.0,4.191590726379211,0.0,0.0,4
GCA_003005735.1,0.0,15542.0,viral,Virus,0.0,4.191506904624152,0.0,0.0,4
GCA_002815315.1,0.0,15522.0,viral,Virus,0.0,4.190947679100187,0.0,0.0,4
GCA_003005695.1,0.0,15521.0,viral,Virus,0.0,4.190919698912573,0.0,0.0,4
GCA_029970795.1,0.0,15485.0,viral,Virus,0.0,4.189911209692806,0.0,0.0,4
GCF_000926535.1,0.0,15480.0,viral,Virus,0.0,4.189770956346874,0.0,0.0,4
GCA_031122775.1,0.0,15480.0,viral,Virus,0.0,4.189770956346874,0.0,0.0,4
GCA_027573445.1,0.0,15466.0,viral,Virus,0.0,4.1893780058420305,0.0,0.0,4
GCF_001754125.1,0.0,15462.0,viral,Virus,0.0,4.189265668934548,0.0,0.0,4
GCF_000850205.1,0.0,15462.0,viral,Virus,0.0,4.189265668934548,0.0,0.0,4
GCF_006298365.1,0.0,15462.0,viral,Virus,0.0,4.189265668934548,0.0,0.0,4
GCA_001706905.1,0.0,15458.0,viral,Virus,0.0,4.1891533029618895,0.0,0.0,4
GCF_000854745.1,0.0,15456.0,viral,Virus,0.0,4.189097109071418,0.0,0.0,4
GCA_902985685.1,0.0,15452.0,viral,Virus,0.0,4.188984699472782,0.0,0.0,4
GCA_000858345.1,0.0,15450.0,viral,Virus,0.0,4.188928483760853,0.0,0.0,4
GCA_027573465.1,0.0,15443.0,viral,Virus,0.0,4.188731671445743,0.0,0.0,4
GCF_001974055.1,0.0,15441.0,viral,Virus,0.0,4.188675422969832,0.0,0.0,4
GCA_031319795.1,0.0,15432.0,viral,Virus,0.0,4.188422214635828,0.0,0.0,4
GCA_027627605.1,0.0,15427.0,viral,Virus,0.0,4.188281479522667,0.0,0.0,4
GCA_023156895.1,0.0,15425.0,viral,Virus,0.0,4.1882251727052795,0.0,0.0,4
GCA_004775345.1,0.0,15425.0,viral,Virus,0.0,4.1882251727052795,0.0,0.0,4
GCA_027573475.1,0.0,15412.0,viral,Virus,0.0,4.187859000340963,0.0,0.0,4
GCA_004778225.1,0.0,15411.0,viral,Virus,0.0,4.187830820444,0.0,0.0,4
GCA_902985715.1,0.0,15405.0,viral,Virus,0.0,4.187661702652959,0.0,0.0,4
GCA_029972325.1,0.0,15402.0,viral,Virus,0.0,4.187577119055087,0.0,0.0,4
GCA_027573455.1,0.0,15401.0,viral,Virus,0.0,4.187548920861271,0.0,0.0,4
GCA_031192755.1,0.0,15396.0,viral,Virus,0.0,4.187407902422553,0.0,0.0,4
GCF_001271275.1,0.0,15395.0,viral,Virus,0.0,4.187379693239217,0.0,0.0,4
GCA_031155725.1,0.0,15384.0,viral,Virus,0.0,4.187069271230423,0.0,0.0,4
GCA_031155685.1,0.0,15384.0,viral,Virus,0.0,4.187069271230423,0.0,0.0,4
GCA_031102215.1,0.0,15384.0,viral,Virus,0.0,4.187069271230423,0.0,0.0,4
GCA_031160995.1,0.0,15378.0,viral,Virus,0.0,4.186899856567887,0.0,0.0,4
GCF_900500615.1,0.0,15378.0,viral,Virus,0.0,4.186899856567887,0.0,0.0,4
GCA_029971645.1,0.0,15374.0,viral,Virus,0.0,4.186786876733248,0.0,0.0,4
GCA_029885265.1,0.0,15353.0,viral,Virus,0.0,4.186193249920351,0.0,0.0,4
GCA_000925495.1,0.0,15342.0,viral,Virus,0.0,4.185881978409979,0.0,0.0,4
GCA_004774265.1,0.0,15342.0,viral,Virus,0.0,4.185881978409979,0.0,0.0,4
GCF_002815215.1,0.0,15342.0,viral,Virus,0.0,4.185881978409979,0.0,0.0,4
GCA_004133525.1,0.0,15322.0,viral,Virus,0.0,4.1853154580036565,0.0,0.0,4
GCA_002626565.1,0.0,15319.0,viral,Virus,0.0,4.185230416167562,0.0,0.0,4
GCA_002598745.1,0.0,15319.0,viral,Virus,0.0,4.185230416167562,0.0,0.0,4
GCA_002667095.1,0.0,15316.0,viral,Virus,0.0,4.18514535767565,0.0,0.0,4
GCA_000850585.1,0.0,15311.0,viral,Virus,0.0,4.1850035564918056,0.0,0.0,4
GCF_012271665.1,0.0,15301.0,viral,Virus,0.0,4.184719815150271,0.0,0.0,4
GCA_902986055.1,0.0,15295.0,viral,Virus,0.0,4.184549481320698,0.0,0.0,4
GCA_004777505.1,0.0,15289.0,viral,Virus,0.0,4.184379080658596,0.0,0.0,4
GCA_902986805.1,0.0,15283.0,viral,Virus,0.0,4.184208613111503,0.0,0.0,4
GCA_003267885.1,0.0,15281.0,viral,Virus,0.0,4.184151775723396,0.0,0.0,4
GCA_003267865.1,0.0,15278.0,viral,Virus,0.0,4.184066505691661,0.0,0.0,4
GCA_003267845.1,0.0,15277.0,viral,Virus,0.0,4.184038078626889,0.0,0.0,4
GCA_003267805.1,0.0,15277.0,viral,Virus,0.0,4.184038078626889,0.0,0.0,4
GCA_018587755.1,0.0,15277.0,viral,Virus,0.0,4.184038078626889,0.0,0.0,4
GCA_902986785.1,0.0,15276.0,viral,Virus,0.0,4.18400964970128,0.0,0.0,4
GCA_003267665.1,0.0,15276.0,viral,Virus,0.0,4.18400964970128,0.0,0.0,4
GCA_003267625.1,0.0,15276.0,viral,Virus,0.0,4.18400964970128,0.0,0.0,4
GCA_003267605.1,0.0,15276.0,viral,Virus,0.0,4.18400964970128,0.0,0.0,4
GCA_003267765.1,0.0,15276.0,viral,Virus,0.0,4.18400964970128,0.0,0.0,4
GCA_003267585.1,0.0,15276.0,viral,Virus,0.0,4.18400964970128,0.0,0.0,4
GCA_003267565.1,0.0,15276.0,viral,Virus,0.0,4.18400964970128,0.0,0.0,4
GCA_003267745.1,0.0,15276.0,viral,Virus,0.0,4.18400964970128,0.0,0.0,4
GCA_003267725.1,0.0,15276.0,viral,Virus,0.0,4.18400964970128,0.0,0.0,4
GCA_003267785.1,0.0,15276.0,viral,Virus,0.0,4.18400964970128,0.0,0.0,4
GCA_003267685.1,0.0,15276.0,viral,Virus,0.0,4.18400964970128,0.0,0.0,4
GCA_003267645.1,0.0,15276.0,viral,Virus,0.0,4.18400964970128,0.0,0.0,4
GCA_003267525.1,0.0,15269.0,viral,Virus,0.0,4.183810595098135,0.0,0.0,4
GCA_003267505.1,0.0,15269.0,viral,Virus,0.0,4.183810595098135,0.0,0.0,4
GCA_003267485.1,0.0,15268.0,viral,Virus,0.0,4.183782151277061,0.0,0.0,4
GCA_002678095.1,0.0,15253.0,viral,Virus,0.0,4.183355270260512,0.0,0.0,4
GCA_029972285.1,0.0,15252.0,viral,Virus,0.0,4.183326796601633,0.0,0.0,4
GCF_023122945.1,0.0,15249.0,viral,Virus,0.0,4.183241364422366,0.0,0.0,4
GCA_003267385.1,0.0,15247.0,viral,Virus,0.0,4.183184400298215,0.0,0.0,4
GCA_003267425.1,0.0,15247.0,viral,Virus,0.0,4.183184400298215,0.0,0.0,4
GCA_003267445.1,0.0,15247.0,viral,Virus,0.0,4.183184400298215,0.0,0.0,4
GCA_000854805.1,0.0,15246.0,viral,Virus,0.0,4.183155915434013,0.0,0.0,4
GCA_003267365.1,0.0,15246.0,viral,Virus,0.0,4.183155915434013,0.0,0.0,4
GCA_030022025.1,0.0,15233.0,viral,Virus,0.0,4.1827854420846835,0.0,0.0,4
GCA_003267345.1,0.0,15229.0,viral,Virus,0.0,4.182671386675478,0.0,0.0,4
GCA_003267325.1,0.0,15226.0,viral,Virus,0.0,4.182585825457293,0.0,0.0,4
GCA_003267305.1,0.0,15223.0,viral,Virus,0.0,4.1825002473792,0.0,0.0,4
GCF_002815475.1,0.0,15222.0,viral,Virus,0.0,4.182471717605375,0.0,0.0,4
GCF_001580335.1,0.0,15217.0,viral,Virus,0.0,4.182329040616706,0.0,0.0,4
GCA_029972645.1,0.0,15215.0,viral,Virus,0.0,4.182271956694186,0.0,0.0,4
GCA_902988525.1,0.0,15214.0,viral,Virus,0.0,4.182243411919001,0.0,0.0,4
GCA_018595345.1,0.0,15209.0,viral,Virus,0.0,4.182100659893949,0.0,0.0,4
GCA_001792745.1,0.0,15207.0,viral,Virus,0.0,4.182043545943064,0.0,0.0,4
GCA_902988505.1,0.0,15204.0,viral,Virus,0.0,4.181957860931067,0.0,0.0,4
GCA_029972395.1,0.0,15201.0,viral,Virus,0.0,4.181872159010333,0.0,0.0,4
GCA_003267285.1,0.0,15198.0,viral,Virus,0.0,4.181786440174192,0.0,0.0,4
GCA_003267265.1,0.0,15198.0,viral,Virus,0.0,4.181786440174192,0.0,0.0,4
GCA_003267245.1,0.0,15196.0,viral,Virus,0.0,4.181729284882683,0.0,0.0,4
GCA_003267225.1,0.0,15194.0,viral,Virus,0.0,4.181672122068266,0.0,0.0,4
GCF_015044965.1,0.0,15193.0,viral,Virus,0.0,4.181643537839348,0.0,0.0,4
GCA_031315125.1,0.0,15193.0,viral,Virus,0.0,4.181643537839348,0.0,0.0,4
GCA_004774045.1,0.0,15189.0,viral,Virus,0.0,4.1815291821065035,0.0,0.0,4
GCA_008765755.2,0.0,15188.0,viral,Virus,0.0,4.18150058846776,0.0,0.0,4
GCA_003267205.1,0.0,15187.0,viral,Virus,0.0,4.181471992946307,0.0,0.0,4
GCA_004777765.1,0.0,15185.0,viral,Virus,0.0,4.181414796254284,0.0,0.0,4
GCA_003267185.1,0.0,15185.0,viral,Virus,0.0,4.181414796254284,0.0,0.0,4
GCA_003267165.1,0.0,15184.0,viral,Virus,0.0,4.181386195083218,0.0,0.0,4
GCA_003267145.1,0.0,15184.0,viral,Virus,0.0,4.181386195083218,0.0,0.0,4
GCA_003267125.1,0.0,15183.0,viral,Virus,0.0,4.1813575920284505,0.0,0.0,4
GCA_003267105.1,0.0,15183.0,viral,Virus,0.0,4.1813575920284505,0.0,0.0,4
GCA_003267085.1,0.0,15182.0,viral,Virus,0.0,4.181328987089734,0.0,0.0,4
GCA_003267065.1,0.0,15181.0,viral,Virus,0.0,4.18130038026682,0.0,0.0,4
GCA_003266985.1,0.0,15172.0,viral,Virus,0.0,4.181042834030753,0.0,0.0,4
GCA_029971705.1,0.0,15164.0,viral,Virus,0.0,4.180813775754397,0.0,0.0,4
GCA_029964575.1,0.0,15159.0,viral,Virus,0.0,4.180670552957893,0.0,0.0,4
GCA_902986895.1,0.0,15149.0,viral,Virus,0.0,4.180383965589764,0.0,0.0,4
GCA_031274635.1,0.0,15145.0,viral,Virus,0.0,4.180269277668875,0.0,0.0,4
GCA_003266865.1,0.0,15142.0,viral,Virus,0.0,4.180183241848227,0.0,0.0,4
GCA_029980505.1,0.0,15136.0,viral,Virus,0.0,4.180011119057718,0.0,0.0,4
GCA_029970005.1,0.0,15130.0,viral,Virus,0.0,4.1798389280231865,0.0,0.0,4
GCA_012599935.1,0.0,15119.0,viral,Virus,0.0,4.179523067035285,0.0,0.0,4
GCA_003266665.1,0.0,15118.0,viral,Virus,0.0,4.17949434100545,0.0,0.0,4
GCA_003266645.1,0.0,15118.0,viral,Virus,0.0,4.17949434100545,0.0,0.0,4
GCA_012599325.1,0.0,15100.0,viral,Virus,0.0,4.17897694729317,0.0,0.0,4
GCA_031259725.1,0.0,15098.0,viral,Virus,0.0,4.178919421035465,0.0,0.0,4
GCF_001695425.1,0.0,15091.0,viral,Virus,0.0,4.1787180191057685,0.0,0.0,4
GCA_902993265.1,0.0,15084.0,viral,Virus,0.0,4.178516523733583,0.0,0.0,4
GCA_004117515.1,0.0,15084.0,viral,Virus,0.0,4.178516523733583,0.0,0.0,4
GCA_002667775.1,0.0,15075.0,viral,Virus,0.0,4.178257320812189,0.0,0.0,4
GCA_003266525.1,0.0,15074.0,viral,Virus,0.0,4.178228510935771,0.0,0.0,4
GCF_029883115.1,0.0,15073.0,viral,Virus,0.0,4.17819969914806,0.0,0.0,4
GCA_029976355.1,0.0,15069.0,viral,Virus,0.0,4.178084432879212,0.0,0.0,4
GCA_029969915.1,0.0,15065.0,viral,Virus,0.0,4.177969136009376,0.0,0.0,4
GCA_902988885.1,0.0,15050.0,viral,Virus,0.0,4.177536499929862,0.0,0.0,4
GCF_004789055.1,0.0,15043.0,viral,Virus,0.0,4.1773344555057,0.0,0.0,4
GCA_012640945.1,0.0,15037.0,viral,Virus,0.0,4.177161199726047,0.0,0.0,4
GCA_902993745.1,0.0,15034.0,viral,Virus,0.0,4.177074545910076,0.0,0.0,4
GCA_003502385.1,0.0,15025.0,viral,Virus,0.0,4.176814480674778,0.0,0.0,4
GCF_001970325.1,0.0,14984.0,viral,Virus,0.0,4.175627764367181,0.0,0.0,4
GCF_000848645.1,0.0,14984.0,viral,Virus,0.0,4.175627764367181,0.0,0.0,4
GCF_002197575.1,0.0,14964.0,viral,Virus,0.0,4.175047699526168,0.0,0.0,4
GCA_002990995.1,0.0,14961.0,viral,Virus,0.0,4.174960622938025,0.0,0.0,4
GCA_000838045.1,0.0,14957.0,viral,Virus,0.0,4.174844493655455,0.0,0.0,4
GCF_000841545.1,0.0,14935.0,viral,Virus,0.0,4.174205226940147,0.0,0.0,4
GCA_003047535.1,0.0,14931.0,viral,Virus,0.0,4.174088895463686,0.0,0.0,4
GCA_902996785.1,0.0,14919.0,viral,Virus,0.0,4.173739713951887,0.0,0.0,4
GCA_902989755.1,0.0,14919.0,viral,Virus,0.0,4.173739713951887,0.0,0.0,4
GCA_029964515.1,0.0,14892.0,viral,Virus,0.0,4.172953027546354,0.0,0.0,4
GCA_031308825.1,0.0,14889.0,viral,Virus,0.0,4.172865529916986,0.0,0.0,4
GCA_012626785.1,0.0,14883.0,viral,Virus,0.0,4.172690481755848,0.0,0.0,4
GCA_031175315.1,0.0,14880.0,viral,Virus,0.0,4.17260293120986,0.0,0.0,4
GCA_004772155.1,0.0,14876.0,viral,Virus,0.0,4.172486169686935,0.0,0.0,4
GCA_002660395.1,0.0,14856.0,viral,Virus,0.0,4.171901890731724,0.0,0.0,4
GCF_018591285.1,0.0,14855.0,viral,Virus,0.0,4.171872656139683,0.0,0.0,4
GCA_018855775.1,0.0,14852.0,viral,Virus,0.0,4.171784940554121,0.0,0.0,4
GCA_023566015.1,0.0,14852.0,viral,Virus,0.0,4.171784940554121,0.0,0.0,4
GCA_902986885.1,0.0,14847.0,viral,Virus,0.0,4.171638708530819,0.0,0.0,4
GCA_012627265.1,0.0,14846.0,viral,Virus,0.0,4.171609456216666,0.0,0.0,4
GCF_000859725.1,0.0,14844.0,viral,Virus,0.0,4.171550945676746,0.0,0.0,4
GCA_902988985.1,0.0,14841.0,viral,Virus,0.0,4.171463165083844,0.0,0.0,4
GCA_031199295.1,0.0,14838.0,viral,Virus,0.0,4.171375366744941,0.0,0.0,4
GCA_031238995.1,0.0,14835.0,viral,Virus,0.0,4.171287550652861,0.0,0.0,4
GCA_012631795.1,0.0,14827.0,viral,Virus,0.0,4.171053287559376,0.0,0.0,4
GCA_004777545.1,0.0,14823.0,viral,Virus,0.0,4.170936108609079,0.0,0.0,4
GCA_018583055.1,0.0,14814.0,viral,Virus,0.0,4.170672340315576,0.0,0.0,4
GCA_903232665.1,0.0,14812.0,viral,Virus,0.0,4.170613703377405,0.0,0.0,4
GCA_012599925.1,0.0,14810.0,viral,Virus,0.0,4.170555058521209,0.0,0.0,4
GCA_023120125.1,0.0,14796.0,viral,Virus,0.0,4.170144322643356,0.0,0.0,4
GCA_018987025.1,0.0,14776.0,viral,Virus,0.0,4.169556882432185,0.0,0.0,4
GCA_023565885.1,0.0,14773.0,viral,Virus,0.0,4.16946869782694,0.0,0.0,4
GCF_002867265.1,0.0,14744.0,viral,Virus,0.0,4.168615322211018,0.0,0.0,4
GCF_001308595.1,0.0,14729.0,viral,Virus,0.0,4.168173262170234,0.0,0.0,4
GCA_000892875.1,0.0,14728.0,viral,Virus,0.0,4.168143775495959,0.0,0.0,4
GCA_004790415.1,0.0,14724.0,viral,Virus,0.0,4.168025808774629,0.0,0.0,4
GCA_000896135.1,0.0,14717.0,viral,Virus,0.0,4.167819289877132,0.0,0.0,4
GCA_002820425.1,0.0,14714.0,viral,Virus,0.0,4.16773075170648,0.0,0.0,4
GCA_002830805.2,0.0,14703.0,viral,Virus,0.0,4.167405957232292,0.0,0.0,4
GCA_000894935.1,0.0,14702.0,viral,Virus,0.0,4.167376418413583,0.0,0.0,4
GCF_023147955.1,0.0,14666.0,viral,Virus,0.0,4.166311680659592,0.0,0.0,4
GCA_004131165.1,0.0,14663.0,viral,Virus,0.0,4.166222834572085,0.0,0.0,4
GCA_006965645.1,0.0,14659.0,viral,Virus,0.0,4.166104344841616,0.0,0.0,4
GCA_031297295.1,0.0,14656.0,viral,Virus,0.0,4.166015456323775,0.0,0.0,4
GCA_031319525.1,0.0,14649.0,viral,Virus,0.0,4.165807979003786,0.0,0.0,4
GCA_031085745.1,0.0,14641.0,viral,Virus,0.0,4.165570740632901,0.0,0.0,4
GCA_012640595.1,0.0,14639.0,viral,Virus,0.0,4.1655114107855535,0.0,0.0,4
GCA_001755825.1,0.0,14623.0,viral,Virus,0.0,4.165036479994566,0.0,0.0,4
GCA_031085725.1,0.0,14623.0,viral,Virus,0.0,4.165036479994566,0.0,0.0,4
GCA_027573435.1,0.0,14620.0,viral,Virus,0.0,4.164947372621842,0.0,0.0,4
GCA_031183025.1,0.0,14584.0,viral,Virus,0.0,4.16387665564692,0.0,0.0,4
GCF_000911435.1,0.0,14581.0,viral,Virus,0.0,4.163787309962003,0.0,0.0,4
GCA_031216415.1,0.0,14567.0,viral,Virus,0.0,4.163370120225884,0.0,0.0,4
GCA_902993275.1,0.0,14551.0,viral,Virus,0.0,4.162892840714255,0.0,0.0,4
GCF_018583675.1,0.0,14545.0,viral,Virus,0.0,4.162713725583078,0.0,0.0,4
GCA_900291375.1,0.0,14542.0,viral,Virus,0.0,4.162624140307846,0.0,0.0,4
GCA_902993725.1,0.0,14518.0,viral,Virus,0.0,4.161906792067279,0.0,0.0,4
GCA_012627495.1,0.0,14516.0,viral,Virus,0.0,4.161846959528519,0.0,0.0,4
GCA_003502025.1,0.0,14512.0,viral,Virus,0.0,4.16172726971602,0.0,0.0,4
GCA_000839025.1,0.0,14510.0,viral,Virus,0.0,4.161667412437736,0.0,0.0,4
GCA_902986955.1,0.0,14509.0,viral,Virus,0.0,4.161637480704591,0.0,0.0,4
GCA_902993335.1,0.0,14499.0,viral,Virus,0.0,4.161338049858543,0.0,0.0,4
GCA_902993885.1,0.0,14499.0,viral,Virus,0.0,4.161338049858543,0.0,0.0,4
GCA_902989825.1,0.0,14499.0,viral,Virus,0.0,4.161338049858543,0.0,0.0,4
GCA_031537635.1,0.0,14472.0,viral,Virus,0.0,4.160528553851758,0.0,0.0,4
GCA_012599865.1,0.0,14462.0,viral,Virus,0.0,4.160228357197859,0.0,0.0,4
GCA_000820495.2,0.0,14452.0,viral,Virus,0.0,4.159927952895985,0.0,0.0,4
GCF_004128115.1,0.0,14447.0,viral,Virus,0.0,4.159777672787248,0.0,0.0,4
GCA_031315155.1,0.0,14445.0,viral,Virus,0.0,4.159717546180215,0.0,0.0,4
GCA_003440275.1,0.0,14443.0,viral,Virus,0.0,4.1596574112477045,0.0,0.0,4
GCF_001966095.1,0.0,14440.0,viral,Virus,0.0,4.15956719323362,0.0,0.0,4
GCA_029883185.1,0.0,14438.0,viral,Virus,0.0,4.159507037477321,0.0,0.0,4
GCF_029886205.1,0.0,14433.0,viral,Virus,0.0,4.1593566116222265,0.0,0.0,4
GCA_013087765.1,0.0,14432.0,viral,Virus,0.0,4.159326520197866,0.0,0.0,4
GCA_003499025.1,0.0,14432.0,viral,Virus,0.0,4.159326520197866,0.0,0.0,4
GCA_029982495.1,0.0,14432.0,viral,Virus,0.0,4.159326520197866,0.0,0.0,4
GCA_002609965.1,0.0,14429.0,viral,Virus,0.0,4.159236233412904,0.0,0.0,4
GCF_018595325.1,0.0,14429.0,viral,Virus,0.0,4.159236233412904,0.0,0.0,4
GCA_902989125.1,0.0,14425.0,viral,Virus,0.0,4.159115821827769,0.0,0.0,4
GCA_031199475.1,0.0,14411.0,viral,Virus,0.0,4.158694118177861,0.0,0.0,4
GCA_031525465.1,0.0,14402.0,viral,Virus,0.0,4.158422806584882,0.0,0.0,4
GCA_031525435.1,0.0,14401.0,viral,Virus,0.0,4.15839265038712,0.0,0.0,4
GCA_031525445.1,0.0,14397.0,viral,Virus,0.0,4.158272004652084,0.0,0.0,4
GCA_031525455.1,0.0,14397.0,viral,Virus,0.0,4.158272004652084,0.0,0.0,4
GCA_902996845.1,0.0,14394.0,viral,Virus,0.0,4.158181498351475,0.0,0.0,4
GCA_031274475.1,0.0,14389.0,viral,Virus,0.0,4.15803061259034,0.0,0.0,4
GCA_902993355.1,0.0,14379.0,viral,Virus,0.0,4.157728683711451,0.0,0.0,4
GCA_902986185.1,0.0,14379.0,viral,Virus,0.0,4.157728683711451,0.0,0.0,4
GCA_031084875.1,0.0,14364.0,viral,Virus,0.0,4.157275396454035,0.0,0.0,4
GCA_031083555.1,0.0,14358.0,viral,Virus,0.0,4.157093948997081,0.0,0.0,4
GCA_031085545.1,0.0,14357.0,viral,Virus,0.0,4.157063700382623,0.0,0.0,4
GCA_031085665.1,0.0,14345.0,viral,Virus,0.0,4.156700552582017,0.0,0.0,4
GCA_031236185.1,0.0,14345.0,viral,Virus,0.0,4.156700552582017,0.0,0.0,4
GCA_031083515.1,0.0,14343.0,viral,Virus,0.0,4.156639998415452,0.0,0.0,4
GCA_031083885.1,0.0,14342.0,viral,Virus,0.0,4.156609718165699,0.0,0.0,4
GCA_031084865.1,0.0,14339.0,viral,Virus,0.0,4.156518864747027,0.0,0.0,4
GCA_031085525.1,0.0,14339.0,viral,Virus,0.0,4.156518864747027,0.0,0.0,4
GCA_004771995.1,0.0,14338.0,viral,Virus,0.0,4.156488576050017,0.0,0.0,4
GCA_031084885.1,0.0,14334.0,viral,Virus,0.0,4.156367400133521,0.0,0.0,4
GCA_031084605.1,0.0,14332.0,viral,Virus,0.0,4.156306799494073,0.0,0.0,4
GCA_031085135.1,0.0,14329.0,viral,Virus,0.0,4.156215882676762,0.0,0.0,4
GCA_031083525.1,0.0,14329.0,viral,Virus,0.0,4.156215882676762,0.0,0.0,4
GCA_031084805.1,0.0,14326.0,viral,Virus,0.0,4.156124946822603,0.0,0.0,4
GCA_902996925.1,0.0,14325.0,viral,Virus,0.0,4.156094630639427,0.0,0.0,4
GCA_902993895.1,0.0,14325.0,viral,Virus,0.0,4.156094630639427,0.0,0.0,4
GCA_031085485.1,0.0,14319.0,viral,Virus,0.0,4.155912689085906,0.0,0.0,4
GCA_031083125.1,0.0,14319.0,viral,Virus,0.0,4.155912689085906,0.0,0.0,4
GCA_031083845.1,0.0,14317.0,viral,Virus,0.0,4.155852024959267,0.0,0.0,4
GCA_031083575.1,0.0,14317.0,viral,Virus,0.0,4.155852024959267,0.0,0.0,4
GCA_031084725.1,0.0,14316.0,viral,Virus,0.0,4.155821689717967,0.0,0.0,4
GCA_031083855.1,0.0,14316.0,viral,Virus,0.0,4.155821689717967,0.0,0.0,4
GCA_031085035.1,0.0,14315.0,viral,Virus,0.0,4.1557913523576175,0.0,0.0,4
GCA_031083675.1,0.0,14314.0,viral,Virus,0.0,4.155761012877924,0.0,0.0,4
GCA_031084575.1,0.0,14313.0,viral,Virus,0.0,4.155730671278588,0.0,0.0,4
GCA_031083755.1,0.0,14313.0,viral,Virus,0.0,4.155730671278588,0.0,0.0,4
GCA_031083665.1,0.0,14313.0,viral,Virus,0.0,4.155730671278588,0.0,0.0,4
GCA_031085455.1,0.0,14311.0,viral,Virus,0.0,4.155669981719812,0.0,0.0,4
GCA_031083565.1,0.0,14311.0,viral,Virus,0.0,4.155669981719812,0.0,0.0,4
GCA_031085475.1,0.0,14310.0,viral,Virus,0.0,4.155639633759776,0.0,0.0,4
GCA_031083165.1,0.0,14310.0,viral,Virus,0.0,4.155639633759776,0.0,0.0,4
GCA_902995085.1,0.0,14310.0,viral,Virus,0.0,4.155639633759776,0.0,0.0,4
GCA_903233245.1,0.0,14310.0,viral,Virus,0.0,4.155639633759776,0.0,0.0,4
GCA_902990005.1,0.0,14310.0,viral,Virus,0.0,4.155639633759776,0.0,0.0,4
GCA_902991735.1,0.0,14310.0,viral,Virus,0.0,4.155639633759776,0.0,0.0,4
GCA_031083705.1,0.0,14309.0,viral,Virus,0.0,4.155609283678915,0.0,0.0,4
GCA_031085145.1,0.0,14309.0,viral,Virus,0.0,4.155609283678915,0.0,0.0,4
GCA_031085105.1,0.0,14308.0,viral,Virus,0.0,4.155578931476932,0.0,0.0,4
GCA_031084365.1,0.0,14307.0,viral,Virus,0.0,4.15554857715353,0.0,0.0,4
GCA_031084585.1,0.0,14305.0,viral,Virus,0.0,4.155487862141282,0.0,0.0,4
GCA_031084595.1,0.0,14305.0,viral,Virus,0.0,4.155487862141282,0.0,0.0,4
GCA_031085515.1,0.0,14305.0,viral,Virus,0.0,4.155487862141282,0.0,0.0,4
GCA_002867165.1,0.0,14304.0,viral,Virus,0.0,4.155457501451843,0.0,0.0,4
GCA_031083975.1,0.0,14304.0,viral,Virus,0.0,4.155457501451843,0.0,0.0,4
GCA_031083655.1,0.0,14303.0,viral,Virus,0.0,4.155427138639798,0.0,0.0,4
GCA_031084945.1,0.0,14303.0,viral,Virus,0.0,4.155427138639798,0.0,0.0,4
GCA_031084635.1,0.0,14303.0,viral,Virus,0.0,4.155427138639798,0.0,0.0,4
GCA_031083835.1,0.0,14303.0,viral,Virus,0.0,4.155427138639798,0.0,0.0,4
GCA_031084545.1,0.0,14302.0,viral,Virus,0.0,4.155396773704851,0.0,0.0,4
GCA_031084135.1,0.0,14301.0,viral,Virus,0.0,4.155366406646705,0.0,0.0,4
